Latitude,Longitude,Station Name,Train Lines
40.68714754,-73.97626385,Fort Greene Pl & Lafayette Ave At Ne Corner,G
40.67945733,-73.86007,77th St & Liberty Ave At Ne Corner,A-S
40.69020333,-73.871614,Autumn Ave & Jamaica Ave At Se Corner,J
40.6603722,-73.83036901,103rd St & 159th Ave At Se Corner,A
40.65120912,-73.89891028,Turnbull Ave & E 105th St At Se Corner,L
40.66334876,-73.90052578,Van Sinderen Ave & Livonia Ave At Sw Corner,L
40.66978369,-73.90231907,Lirr Bay Ridge Divide & Belmont Ave At Nw Corner,L
40.68001997,-73.85051963,88th St & Liberty Ave At Ne Corner,A-S
40.69414933,-73.850468,95th St & Jamaica Ave At Sw Corner,J-Z
40.68079833,-73.842563,97th St & Liberty Ave At Sw Corner,A-S
40.68216333,-73.836971,104th St & Liberty Ave At Ne Corner,A-S
40.68428033,-73.832856,109th St & Liberty Ave At Nw Corner,A-S
40.68595333,-73.827008,116th St & Liberty Ave At Nw Corner,A-S
40.70052033,-73.829231,121st St & Jamaica Ave At Nw Corner,J-Z
40.70077434,-73.82754364,123rd St & Jamaica Ave At Nw Corner,J-Z
40.61617133,-74.031225,4th Ave & 95th St At Nw Corner,R
40.61752933,-74.030295,4th Ave & 93th St At Ne Corner,R
40.62254533,-74.02832,4th Ave & 86th St At Se Corner,R
40.62948033,-74.025453,4th Ave & 77th St At Ne Corner,R
40.60764733,-74.001507,18th Ave & 85th St At Se Corner,D
40.61284133,-74.000593,New Utrecht Ave & 79th St At Ne Corner,D
40.60446033,-73.998256,20th Ave & 86th St At Se Corner,D
40.60478233,-73.998264,20th Ave & 86th St At Nw Corner,D
40.60177933,-73.993786,Bay Pkwy & 86th St At Se Corner,D
40.61895233,-73.99885,New Utrecht Ave & 71st St At Ne Corner,D
40.62132133,-73.991492,17th Ave & 64th St At Ne Corner,N
40.62718433,-73.996512,14th Ave & 61st St At Ne Corner,D-N
40.62427733,-73.995946,63rd St & 15th Ave At Se Corner,D-N
40.63140433,-73.995319,New Utrecht Ave & 55th St At Se Corner,D
40.57695233,-73.981115,Stillwell Ave & Mermaid Ave At Se Corner,D-F-N-Q
40.58054769,-73.97477776,West 6th St & Neptune Ave At Nw Corner,F
40.58813233,-73.983489,Stillwell Ave & Bay 50th St At Se Corner,D
40.59788333,-73.987402,25th Ave & 86th St At Sw Corner,D
40.59809233,-73.987199,25th Ave & 86th St At Nw Corner,D
40.59039733,-73.974021,Mcdonald Ave & Avenue X At Ne Corner,F
40.59851233,-73.979335,8th St & Avenue T At Se Corner,N
40.57617333,-73.968008,Ocean Pkwy & Brighton Beach Rd At Se Corner,Q
40.57742233,-73.961656,Branch 6 St & Brighton Beach Rd At Sw Corner,B-Q
40.57768333,-73.960383,Branch 7 St & Brighton Beach Rd At Se Corner,B-Q
40.59507333,-73.973347,Mcdonald Ave & Gravesend Neck Rd At Se Corner,F
40.61307733,-73.982201,Bay Pkwy & 66th St At Se Corner,N
40.61054433,-73.981618,8th St & Avenue O At Ne Corner,N
40.62003733,-73.989402,18th Ave & 64th St At Nw Corner,N
40.61610033,-73.974519,Mcdonald Ave & Avenue M At Sw Corner,F
40.62087733,-73.975127,Mcdonald Ave & Bay Pkwy At Se Corner,F
40.60209533,-73.972672,Mcdonald Ave & Avenue S At Nw Corner,F
40.60400733,-73.972077,Mcdonald Ave & Kings Hwy At Se Corner,F
40.60904133,-73.972904,Mcdonald Ave & Avenue P At Ne Corner,F
40.60905433,-73.957823,15th St & Kings Hwy At Ne Corner,B-Q
40.62988733,-73.961916,15th St & Avenue H At Se Corner,B-Q
40.58734033,-73.954193,15th St & Sheepshead Bay Rd At Se Corner,B-Q
40.59878033,-73.95601,15th St & Avenue U At Se Corner,B-Q
40.63473433,-74.023329,4th Ave & Bay Ridge Ave At Ne Corner,R
40.64070933,-74.018764,4th Ave & 60th St At Sw Corner,N-R
40.64174033,-74.017732,4th Ave & 59th St At Nw Corner,N-R
40.64453433,-74.014769,4th Ave & 53rd St At Sw Corner,N-R
40.64437933,-74.014581,4th Ave & 53rd St At Se Corner,N-R
40.64567733,-74.013659,4th Ave & 52nd St At Nw Corner,N-R
40.64930533,-74.009444,4th Ave & 45th St At Ne Corner,N-R
40.63613733,-73.994658,New Utrecht Ave & 50th St At Ne Corner,D
40.64631333,-73.994496,9th Ave & New Utrecht Ave At Ne Corner,D
40.65464733,-74.004293,4th Ave & 36th St At Nw Corner,D-N-R
40.66030033,-73.997973,4th Ave & 25th St At Se Corner (To Manhattan Only),D-N-R
40.66531631,-73.99271416,4th Ave & Prospect Ave At Ne Corner (To Manhattan Only),D-N-R
40.63698433,-73.978499,Mcdonald Ave & Cortelyou Rd At Sw Corner,F-G
40.64313233,-73.979662,Mcdonald Ave & Church Ave At Nw Corner,F-G
40.64502033,-73.979724,Mcdonald Ave & Albemarle Rd At Se Corner,F-G
40.65158333,-73.975679,Prospect Ave & Greenwood Ave At Nw Corner,F-G
40.66073333,-73.979539,Prospect Park West & Prospect Park Southwest At Se Corner,F-G
40.66131133,-73.97932,Prospect Park West & 14th St At Se Corner,F-G
40.66995488,-73.98913712,4th Ave & 10th St At Nw Corner,D-F-G-N-R
40.66686333,-73.981822,7th Ave & 9th St At Sw Corner,F-G
40.66689333,-73.981258,7th Ave & 9th St At Ne Corner,F-G
40.68615333,-73.974512,Portland Ave & Fulton Ave At Sw Corner (To Queens Only),A-C
40.68558633,-73.972867,Oxford St & Fulton Ave At Sw Corner (To Queens Only),A-C
40.85862233,-73.932838,Fort Washington Ave & 192nd St At Nw Corner,A
40.86534433,-73.927988,Broadway & Dyckman St At Sw Corner,A
40.86536333,-73.926946,Broadway & Dyckman St At Ne Corner,A
40.86753233,-73.921307,Broadway & 207th St At Se Corner,A
40.86432833,-73.919189,10th Ave & 207th St At Sw Corner (Downtown Only),1
40.86454733,-73.918706,10th Ave & 207th St At Ne Corner (Uptown Only),1
40.86803133,-73.919285,Broadway & 211th St At Ne Corner,A
40.86979133,-73.915155,10th Ave & 215th St At Nw Corner (Downtown Only),1
40.87430833,-73.909795,Broadway & 225th St At Se Corner (To Bronx Only),1
40.87909133,-73.904538,Broadway & 231st St At Ne Corner (To Van Cortlandt Pk Only),1
40.88491633,-73.900586,Broadway & 238th St At Ne Corner (To Van Cortlandt Pk Only),1
40.88968333,-73.897925,Broadway & 242nd St At Ne Corner,1
40.74553153,-73.90324755,61st St & Roosevelt Ave At Se Corner,7-7Express
40.74625346,-73.94478843,Jackson Ave & 45th Rd At Nw Corner,E-G-M
40.77357901,-73.98251056,Broadway & 66th St At Sw Corner,1-2
40.77901673,-73.98165269,Broadway & 72nd St At Ne Corner,1-2-3
40.77964368,-73.95539167,Lexington Ave & 86th St At Ne Corner (Uptown Only),4-5-6-6Express
40.84801722,-73.93931753,Fort Washington Ave & 177th St At Ne Corner,A
40.81065733,-73.926839,Lincoln Ave & 138th St At Se Corner,6-6Express
40.81011333,-73.925573,Alexander Ave & 138th St At Sw Corner,6-6Express
40.81024633,-73.925297,Alexander Ave & 138th St At Nw Corner,6-6Express
40.81833933,-73.927226,Grand Concourse & 149th St At Se Corner,2-4-5
40.82747147,-73.92625008,River Ave & 161st St At Sw Corner,4-B-D
40.82747133,-73.925997,River Ave & 161st St At Se Corner,4-B-D
40.82786533,-73.925726,River Ave & 161st St At Ne Corner,4-B-D
40.80749533,-73.919391,Brook Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),6
40.80523833,-73.91393,Cypress Ave & 138th St At Se Corner (To Pelham Bay Pk Only),6
40.81603333,-73.918064,Melrose Ave & 149th St At Sw Corner (Northbound Only),2-5
40.81624133,-73.917468,3rd Ave & 149th St At Nw Corner (To Manhattan Only),2-5
40.82755033,-73.923987,Walton Ave & 161st St At Nw Corner,4-B-D
40.80803033,-73.90772,Southern Blvd & St Mary's St At Se Corner (To Pelham Bay Pk Only),6
40.81202733,-73.903869,Southern Blvd & 149th St At Ne Corner (To Pelham Bay Pk Only),6
40.82751029,-73.92640902,River Ave & 161st St At Sw Corner,4-B-D
40.81616333,-73.907953,Jackson Ave & 152nd St At Ne Corner (Northbound Only),2-5
40.81686233,-73.907436,Jackson Ave & Westchester Ave At Nw Corner (To Manhattan Only),2-5
40.81968433,-73.901348,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),2-5
40.81638633,-73.895937,Southern Blvd & Longwood Ave At Ne Corner (To Pelham Bay Pk Only),6
40.82411833,-73.892731,Westchester Ave & Simpson St At Se Corner (Northbound Only),2-5
40.82069433,-73.890947,Hunts Point Ave & 163rd St At Se Corner,6-6Express
40.82737333,-73.886076,Whitlock Ave & Westchester Ave At Se Corner,6
40.83570233,-73.921455,River Ave & 167th St At Sw Corner,4
40.83561233,-73.92122,River Ave & 167th St At Se Corner,4
40.85290482,-73.82692837,Burr Ave & Westchester Ave At Ne Corner,6-6Express
40.83446633,-73.918155,Grand Concourse & 167th St At Sw Corner,B-D
40.83460933,-73.917245,Grand Concourse & 167th St At Ne Corner,B-D
40.84011133,-73.917635,Jerome Ave & 170th St At Se Corner,4
40.83904633,-73.913857,Grand Concourse & 170th St At Nw Corner,B-D
40.83975133,-73.912743,Grand Concourse & 171st St At Ne Corner,B-D
40.84435833,-73.914581,Jerome Ave & Mt Eden Ave At Ne Corner,4
40.84494733,-73.910844,Grand Concourse & 174th St At Ne Corner,B-D
40.84653033,-73.909712,Grand Concourse & 175th St At Sw Corner,B-D
40.83003333,-73.892036,Southern Blvd & Freeman St At Sw Corner (To Manhattan Only),2-5
40.85318133,-73.907782,Jerome Ave & Burnside Ave At Se Corner,4
40.84994133,-73.905293,Grand Concourse & Echo Pl At Ne Corner,B-D
40.85367033,-73.907654,Jerome Ave & Burnside Ave At Sw Corner,4
40.85610133,-73.901084,Grand Concourse & 182nd St At Sw Corner,B-D
40.85603433,-73.900481,Grand Concourse & 182nd St At Ne Corner,B-D
40.85842933,-73.903734,Jerome Ave & 183rd St At Ne Corner,4
40.86157433,-73.89794,Grand Concourse & 188th St At Nw Corner,B-D
40.86291633,-73.901144,Jerome Ave & Fordham Rd At Nw Corner,4
40.86284233,-73.900863,Jerome Ave & Fordham Rd At Ne Corner,4
40.86761633,-73.897458,Jerome Ave & Kingsbridge Rd At Nw Corner,4
40.86636433,-73.894506,Grand Concourse & Kingsbridge Rd At Nw Corner,B-D
40.85873757,-73.85554678,Esplanade & Laconia Ave At Ne Corner,5
40.86806333,-73.893204,Grand Concourse & 196th St At Nw Corner,B-D
40.83738933,-73.887964,Boston Rd & 174th St At Sw Corner (To Manhattan Only),2-5
40.83734633,-73.887294,Boston Rd & 174th St At Ne Corner (Northbound Only),2-5
40.84062833,-73.879822,Boston Rd & 178th St At Sw Corner,2-5
40.84107833,-73.879397,Boston Rd & 178th St At Nw Corner,2-5
40.83149333,-73.867328,St Lawrence Ave & Westchester Ave At Sw Corner,6
40.83311333,-73.860948,Metropolitan Ave & Westchester Ave At Sw Corner,6-6Express
40.84909833,-73.868411,Birchall Ave & Sagamore St At Nw Corner,2-5
40.85641033,-73.867517,White Plains Rd & Pelham Pkwy At Se Corner,2-5
40.85456502,-73.86021201,Esplanade & Paulding Ave At W Corner,5
40.87219837,-73.88778828,Grand Concourse & Bedford Park Blvd At Se Corner,B-D
40.87213533,-73.887459,Grand Concourse & Bedofrd Park Blvd At Ne Corner,B-D
40.87489733,-73.879339,Bainbridge Ave & 205th St At Se Corner,D
40.87407333,-73.87747,Perry Ave & 205th St At Se Corner,D
40.87921033,-73.885134,Jerome Ave & Mosholu Pkwy At Se Corner,4
40.88004033,-73.884155,Jerome Ave & Mosholu Pkwy At Ne Corner,4
40.88030033,-73.884226,Jerome Ave & Mosholu Pkwy At Nw Corner,4
40.88681933,-73.878376,Jerome Ave & Bainbridge Ave At Sw Corner,4
40.86533933,-73.867197,White Plains Rd & Allerton Ave At Se Corner,2-5
40.87776958,-73.86610919,White Plains Rd & 211th St At Sw Corner,2-5
40.88348733,-73.862709,White Plains Rd & 219th St At Se Corner,2-5
40.8792866,-73.83771088,Baychester Ave & Tillotson Ave At Nw Corner,5
40.88790833,-73.860566,White Plains Rd & 225th St At Nw Corner,2-5
40.83666833,-73.846627,Westchester Ave & Zerega Ave At Se Corner,6-6Express
40.84355633,-73.836531,Westchester Ave & Middletown Rd At Ne Corner,6-6Express
40.84697933,-73.832554,Edison Ave & Buhre Ave At Sw Corner,6-6Express
40.85295707,-73.82718721,Burr Ave & Westchester Ave At Ne Corner,6-6Express
40.89354733,-73.857462,White Plains Rd & 233rd St At Nw Corner,2-5
40.89861633,-73.85436,White Plains Rd & Nereid Ave At Nw Corner,2-5
40.90351233,-73.850147,White Plains Rd & 241st St At Ne Corner,2
40.81624367,-73.91759412,Melrose Ave & 149th St At Ne Corner (To Manhattan Only),2-5
40.82237793,-73.89672609,Intervale Ave & Westchester Ave At Ne Corner,2-5
40.82233417,-73.89664364,Intervale Ave & Westchester Ave At Ne Corner,2-5
40.8411981,-73.87348902,Morris Park Ave & 180th St At Nw Corner,2-5
40.82743826,-73.92645552,River Ave & 161st St At Sw Corner,4-B-D
40.74720933,-73.892119,73rd St & 37th Rd At Ne Corner,7-E-F-M-R
40.74659233,-73.891463,74th St & Roosevelt Av At Sw Corner,7-E-F-M-R
40.73603733,-73.877096,54th St & Queens Blvd At Sw Corner,E-M-R
40.73747633,-73.877412,Broadway & Queens Blvd At Sw Corner,E-M-R
40.69382698,-73.99010827,Cadman Plaza West & Montague St At Ne Corner,2-3-4-5-N-R
40.69303613,-73.98734288,Jay St & Metrotech Walk At Sw Corner,A-C-F
40.69228482,-73.98723441,Jay St & Willoughby St At Ne Corner,A-C-F
40.68986946,-73.98124736,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R
40.68374128,-73.97852155,4th Ave & Pacific St At Ne Corner,2-3-4-5-B-D-N-Q-R
40.67518096,-73.97092693,Flatbush Ave & Plaza Street East At Se Corner,2-3-4
40.67514328,-73.97103425,Flatbush Ave & Plaza Street West At Sw Corner,2-3-4
40.68811143,-73.98051742,Flatbush Ave & Livingston St At Nw Corner,2-3-4-5
40.68808294,-73.98028292,Flatbush Ave & Livingston St At Ne Corner,2-3-4-5
40.74281733,-73.953938,Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),7-7Express
40.74260833,-73.952802,Jackson Ave & 50th Ave At Nw Corner (To Manhattan Only),7-7Express
40.7424052,-73.94811046,21st St & 49th Ave At Ne Corner,7-7Express
40.74242213,-73.94819531,21st St & 49th Ave At Ne Corner,7-7Express
40.74452233,-73.948402,Jackson Ave & 47th Ave At Se Corner,G
40.74622433,-73.943985,Court Square & Jackson Ave At Sw Corner,E-G-M
40.74771233,-73.944632,23rd St & 44th Ave At Ne Corner,E-G-M
40.74477733,-73.931781,33rd St & Queens Blvd At Sw Corner,7
40.74449633,-73.930943,34th St & Queens Blvd At Sw Corner,7
40.74846633,-73.938244,Jackson Ave & West St At Se Corner,E-M-R
40.74985733,-73.936198,Northern Blvd & 41st Ave At Nw Corner,E-M-R
40.75291533,-73.932918,31st St & 39th Ave At Nw Corner,N-Q
40.75638433,-73.929744,31st St & 36th Ave At Se Corner,N-Q
40.76188033,-73.925638,31st St & Broadway At Sw Corner,N-Q
40.76221733,-73.925349,31st St & Broadway At Nw Corner,N-Q
40.74370033,-73.924107,40th St & Queens Blvd At Se Corner (To Flushing Only),7
40.74329133,-73.918853,46th St & Queens Blvd At Nw Corner,7
40.74324933,-73.9185,46th St & Queens Blvd At Ne Corner,7
40.74383047,-73.91305511,52nd St & Roosevelt Ave At Sw Corner,7
40.75668933,-73.920648,Steinway St & 34th Ave At Ne Corner,E-M-R
40.75663733,-73.914378,46th St & Broadway At Sw Corner (To Jamaica Only),E-M-R
40.74569239,-73.90323356,61st St & Roosevelt Ave At Ne Corner,7-7Express
40.74615233,-73.896407,69th St & Roosevelt Ave At Sw Corner,7
40.74913833,-73.897458,65th St & Broadway At Se Corner,E-M-R
40.76676633,-73.921628,31st St & 30th Ave At Sw Corner,N-Q
40.76709033,-73.921377,31st St & 30th Ave At Nw Corner,N-Q
40.77015533,-73.917764,31st St & Hoyt Ave South At Se Corner,N-Q
40.77492833,-73.91235,31st St & 23rd Ave At Nw Corner,N-Q
40.77504633,-73.911848,31st St & 23rd Ave At Ne Corner,N-Q
40.75901633,-73.953505,West Rd & Unnamed St At Se Corner,F
40.77366933,-73.982015,Broadway & 66th St At Se Corner,1-2
40.77860133,-73.981907,Broadway & 72nd St At Se Corner,1-2-3
40.77621733,-73.976247,Central Park West & 72nd St At Sw Corner,A-C-B
40.78363233,-73.979909,Broadway & 79th St At Se Corner (Uptown Only),1-2
40.78835733,-73.976858,Broadway & 86th St At Sw Corner (Downtown Only),1-2
40.78829133,-73.976177,Broadway & 86th St At Ne Corner (Uptown Only),1-2
40.76778133,-73.964319,Lexington Ave & 68th St At Sw Corner,4-6-6Express
40.77352633,-73.959734,Lexington Ave & 77th St At Se Corner (Uptown Only),4-6-6Express
40.77360333,-73.959578,Lexington Ave & 77th St At Ne Corner (Uptown Only),4-6-6Express
40.77345196,-73.98205318,Broadway & 66th St At Se Corner,1-2
40.78038233,-73.973156,Central Park West & 77th St At Nw Corner,A-C-B
40.78520633,-73.969567,Central Park West & 86th St At Sw Corner,A-C-B
40.78610433,-73.969017,Central Park West & 87th St At Nw Corner,A-C-B
40.79327233,-73.973046,Broadway & 96th St At Sw Corner,1-2-3
40.79318233,-73.972632,Broadway & 96th St At Se Corner,1-2-3
40.79459733,-73.972061,Broadway & 96th St At Sw Corner,1-2-3
40.79444933,-73.971703,Broadway & 96th St At Se Corner,1-2-3
40.79259833,-73.964287,Central Park West & 97th St At Nw Corner,A-C-B
40.79914233,-73.968314,Broadway & 103rd St At Ne Corner,1
40.79958633,-73.968082,Broadway & 104th St At Se Corner,1
40.80425733,-73.966422,Broadway & Cathedral Pkwy At Ne Corner (Uptown Only),1
40.80000133,-73.958859,Frederick Douglass Blvd & 109th St At Sw Corner,A-C-B
40.80754433,-73.963968,Broadway & 115th St At Se Corner,1
40.80810633,-73.963592,Broadway & 116th St At Ne Corner,1
40.81530733,-73.958826,Broadway & 125th St At Sw Corner,1
40.77946833,-73.955868,Lexington Ave & 86th St At Sw Corner (Downtown Only),4-5-6-6Express
40.71815533,-73.993452,Chrystie St & Grand St At Ne Corner,B-D
40.77932533,-73.955479,Lexington Ave & 86th St At Se Corner (Uptown Only),4-5-6-6Express
40.79019333,-73.947673,Lexington Ave & 103rd St At Se Corner,4-6-6Express
40.79493733,-73.944515,Lexington Ave & 110th St At Nw Corner (Downtown Only),4-6-6Express
40.79479933,-73.944202,Lexington Ave & 110th St At Ne Corner (Uptown Only),4-6-6Express
40.79850033,-73.952616,St Nicholas Ave & Central Park North At Nw Corner,2-3
40.80221733,-73.94973,Lenox Ave & 116th St At Nw Corner (Downtown Only),2-3
40.80455833,-73.955467,Frederick Douglass Blvd & 116th St At Nw Corner (Downtown Only),A-C-B
40.81058533,-73.952559,Saint Nicholas Ave & 125th St At Se Corner,A-C-B-D
40.81129933,-73.951937,Saint Nicholas Ave & 126th St At Se Corner,A-C-B-D
40.81186133,-73.951354,Saint Nicholas Ave & 127th St At Se Corner,A-C-B-D
40.80769233,-73.945732,Lenox Ave & 125th St At Sw Corner (Downtown Only),2-3
40.80797233,-73.945532,Lenox Ave & 125th St At Nw Corner (Downtown Only),2-3
40.82142233,-73.953848,Broadway & 137th St At Ne Corner (Uptown Only),1
40.82664833,-73.950525,Broadway & 145th St At Ne Corner (Downtown Only),1
40.81688333,-73.947934,Saint Nicholas Ave & 135th St At Se Corner (Uptown Only),A-C-B
40.81855133,-73.947531,Saint Nicholas Ave & 137th St At Sw Corner (Downtown Only),A-C-B
40.82393633,-73.94501,Saint Nicholas Ave & 145th St At Sw Corner,A-C-B-D
40.82381633,-73.944717,Saint Nicholas Ave & 145th St At Se Corner,A-C-B-D
40.82541133,-73.943579,Saint Nicholas Ave & 147th St At Ne Corner,A-C-B-D
40.80458133,-73.937403,Lexington Ave & 125th St At Nw Corner,4-5-6-6Express
40.81391933,-73.940811,Lenox Ave & 135th St At Se Corner (Uptown Only),2-3
40.82034533,-73.936496,Lenox Ave & 145th St At Sw Corner (Downtown Only),3
40.82059233,-73.935944,Lenox Ave & 145th St At Ne Corner (Exit Only),3
40.83423833,-73.945098,Broadway & 157th St At Nw Corner (Downtown Only),1
40.83092733,-73.941105,Saint Nicholas Ave & 155th St At Ne Corner,A-C
40.83099033,-73.94115,Saint Nicholas Ave & 155th St At Ne Corner,A-C
40.83388333,-73.944594,Broadway & 157th St At Se Corner (Uptown Only),1
40.83010633,-73.936751,Frederick Douglass Blvd & 156th St At Nw Corner,B-D
40.84074133,-73.939252,Saint Nicholas Ave & 168th St At Se Corner,1-A-C
40.84175833,-73.939085,Broadway & 169th St At Ne Corner,1-A-C
40.84810441,-73.93954677,Fort Washington Ave & 177th St At Nw Corner,A
40.84794433,-73.939679,Fort Washington Ave & 177th St At Nw Corner,A
40.85085833,-73.938469,Fort Washington Ave & 181st St At Sw Corner,A
40.85075333,-73.938149,Fort Washington Ave & 181st St At Se Corner,A
40.75500833,-73.984249,6th Ave & 42nd St At Nw Corner,7-7Express-B-D-F-M
40.75421333,-73.982984,5th-6th Aves & 42nd St At S Corner,7-7Express-B-D-F-M
40.75856733,-73.989053,8th Ave & 44th St At Sw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75555433,-73.987679,7th Ave & 41st St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75533433,-73.9872,7th Ave & 41st St At Se Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.76174133,-73.986924,8th Ave & 49th St At Sw Corner (Downtown Only),A-C-E
40.75417503,-73.98287073,5th-6th Aves & 42nd St At S Corner,7-7Express-B-D-F-M
40.71187733,-74.005163,Nassau St & Frankfort St At Se Corner,4-5-6-6Express-J-Z
40.75802433,-73.982079,6th Ave & 47th St At Sw Corner,B-D-F-M
40.75939633,-73.98471,7th Ave & 47th St At Nw Corner (Downtown Only),N-Q-R
40.76290033,-73.985412,8th Ave & 51st St At Ne Corner (Uptown Only),A-C-E
40.76128233,-73.983853,Broadway & 50th St At Se Corner (Uptown Only),1-2
40.7631589,-73.98270276,Broadway & 53rd St At Se Corner,B-D-E
40.75284633,-73.979798,Madison Ave & 42nd St At Sw Corner,4-5-6-6Express-7-7Express-S
40.76121231,-73.9833567,Broadway & 50th St At Ne Corner (Uptown Only),1-2
40.75165314,-73.97775349,Park Ave & 42nd St At Se Corner,4-5-6-6Express-7-7Express-S
40.75786233,-73.981735,6th Ave & 47th St At Se Corner,B-D-F-M
40.75848633,-73.981158,6th Ave & 48th St At Se Corner,B-D-F-M
40.75897733,-73.981352,6th Ave & 48-49th Sts At W Corner,B-D-F-M
40.75989633,-73.980706,6th Ave & 50th St At Sw Corner,B-D-F-M
40.76280233,-73.981673,7th Ave & 53rd St At Se Corner,B-D-E
40.76037333,-73.975562,5th Ave & 53rd St At Ne Corner,E-M
40.75710333,-73.972084,Lexington Ave & 51st St At Sw Corner,4-6-6Express-E-M
40.75727033,-73.971959,Lexington Ave & 51st St At Nw Corner,4-6-6Express-E-M
40.75711733,-73.971709,Lexington Ave & 51st St At Ne Corner,4-6-6Express-E-M
40.75772233,-73.969178,3rd Ave & 53rd St At Ne Corner,4-6-6Express-E-M
40.76224533,-73.968408,Lexington Ave & 59th St At Sw Corner,4-5-6-6Express-N-Q-R
40.76286033,-73.967555,Lexington Ave & 60th St At Ne Corner,4-5-6-6Express-N-Q-R
40.76196833,-73.966114,3rd Ave & 60th St At Se Corner,4-5-6-6Express-N-Q-R
40.76673333,-73.982589,8th Ave & 57th St At Ne Corner,1-2-A-C-B-D
40.76767733,-73.982526,8th Ave & 58th St At Nw Corner,1-2-A-C-B-D
40.76419033,-73.980721,7th Ave & 55th St At Ne Corner,N-Q-R
40.76529633,-73.980063,7th Ave & 57th St At Se Corner,N-Q-R
40.66055013,-73.83042049,103rd St & 159th Ave At Ne Corner,A
40.60793799,-73.81596848,West Rd & Noel Rd At Ne Corner,A-S
40.76564833,-73.979787,7th Ave & 57th St At Ne Corner,N-Q-R
40.76864933,-73.981184,Central Park West & 60th St At Ne Corner,1-2-A-C-B-D
40.76421033,-73.977442,6th Ave & 57th St At Sw Corner,F
40.76398956,-73.97723753,6th Ave & 57th St At Se Corner,F
40.76450633,-73.97686,6th Ave & 57th St At Ne Corner,F
40.76470833,-73.972298,5th Ave & 60th St At Se Corner,N-Q-R
40.76480833,-73.972222,5th Ave & 60th St At Ne Corner,N-Q-R
40.76485733,-73.966464,Lexington Ave & 63rd St At Nw Corner,F
40.71222833,-74.004302,Centre St & Brooklyn Bridge Approach At Ne Corner,4-5-6-6Express-J-Z
40.71419433,-73.990352,Rutgers St & Broadway At Nw Corner,F
40.71987033,-74.005038,6th Ave & Walker St At Ne Corner,A-C-E
40.74288052,-73.99250577,6th Ave & 23rd St At Ne Corner (Uptown Only),F-M
40.7426598,-73.99248905,6th Ave & 23rd St At Se Corner (Uptown Only),F-M
40.74297702,-73.99318831,6th Ave & 23rd St At Sw Corner (Downtown Only),F-M
40.72070433,-74.004999,Lispenard St & West Broadway At Ne Corner,A-C-E
40.71830433,-74.000138,Lafayette St & Canal St At Ne Corner,4-6-6Express-J-Z-N-Q-R
40.71918633,-74.001789,Broadway & Canal St At Se Corner,4-6-6Express-J-Z-N-Q-R
40.71958533,-74.00193,Broadway & Canal St At Nw Corner,4-6-6Express-J-Z-N-Q-R
40.71850633,-74.000826,Lafayette St & Canal St At Sw Corner,4-6-6Express-J-Z-N-Q-R
40.72287833,-74.006518,Canal St & Varick St At Nw Corner (Downtown Only),1
40.72559533,-74.004326,6th Ave & Spring St At Nw Corner,A-C-E
40.72784033,-74.005681,Varick St & King St At Sw Corner (Downtown Only),1
40.72847233,-74.005188,Varick St & Houston St At Se Corner (Uptown Only),1
40.72246833,-73.997397,Lafayette St & Spring St At Nw Corner (Downtown Only),4-6-6Express
40.72420733,-73.997601,Broadway & Prince St At Ne Corner (Uptown Only),N-R
40.72549933,-73.996387,"Broadway & Houston St At Se Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72595833,-73.994829,"Lafayette St & Bleecker St At Sw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72575533,-73.994367,Lafayette St & Mulberry St At Se Corner (Uptown Only),4-6-6Express
40.72395033,-73.991298,2nd Ave & Houston St At Nw Corner,F
40.73060233,-73.992631,Broadway & 8th St At Sw Corner (Downtown Only),N-R
40.73057833,-73.992216,Broadway & 8th St At Ne Corner (Uptown Only),N-R
40.73351533,-74.003147,7th Ave & Christopher St At Sw Corner (Downtown Only),1
40.73365233,-74.003006,7th Ave & Christopher St At Nw Corner (Downtown Only),1
40.73109133,-74.001127,6th Ave & West 3rd St At Ne Corner,A-C-E-B-D-F-M
40.73072733,-73.992529,Broadway & 8th St At Nw Corner (Downtown Only),N-R
40.71390633,-73.990014,Rutgers St & Broadway At Se Corner,F
40.71835833,-73.988446,Essex St & Delancey St At Sw Corner,F-J-M-Z
40.71841433,-73.987195,Norfolk St & Delancey St At Ne Corner,F-J-M-Z
40.73307233,-74.000192,6th Ave & Waverly Pl At Nw Corner,A-C-E-B-D-F-M
40.71553928,-74.00942652,Chambers St & Broadway At Sw Corner,1-2-3
40.71826569,-73.99387677,Chrystie St & Grand St At Nw Corner,B-D
40.6793339,-73.9952502,Smith St & 2nd St At Se Corner,F-G
40.68091575,-73.99412861,Smith St & President St At Ne Corner,F-G
40.68559633,-73.991482,Smith St & Warren St At Nw Corner (To Coney Island Only),F-G
